10,6.36363636364,1668234,7.52380952381
15,5.54545454545,3093304,6.85714285714
20,4.81818181818,2694024,5.14285714286
25,5.72727272727,2251716,6.09523809524
30,4.81818181818,2291024,5.90476190476
35,5.54545454545,3099256,5.71428571429
40,5.45454545455,2120710,5.90476190476
45,5.27272727273,2077868,5.71428571429
50,5.36363636364,3004272,5.61904761905
55,4.72727272727,2576286,5.04761904762
60,5.45454545455,2155740,5.61904761905
65,4.72727272727,2170868,4.95238095238
70,5.27272727273,2264798,6.0
75,5.54545454545,2049472,5.33333333333
80,5.90909090909,1914374,6.66666666667
85,4.81818181818,2315824,5.71428571429
90,4.63636363636,2353954,4.19047619048
95,5.81818181818,2127592,6.0
100,5.27272727273,1641946,6.19047619048
105,5.54545454545,1591540,6.28571428571
110,5.09090909091,3059762,5.04761904762
115,5.45454545455,1945498,5.52380952381
120,4.27272727273,2742942,5.04761904762
125,4.72727272727,2981084,4.95238095238
130,5.90909090909,2321528,5.80952380952
140,5.81818181818,1936632,4.66666666667
145,4.72727272727,1765016,5.42857142857
150,5.36363636364,2343910,5.52380952381
155,5.0,1693964,4.47619047619
160,5.54545454545,2350172,4.95238095238
165,5.27272727273,1560354,5.42857142857
